0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.706,0.687,9,-4.301,0,0.34,0.0914,0.000162,0.083,0.493,99.034,4,"Wu-Gambinos (feat. Ghostface Killah, Method Man, RZA & Masta Killa) - Hidden Chambers Remix",Raekwon,39,339506,1995,7
0.954,0.558,1,-11.033,1,0.365,0.0855,0.0,0.179,0.861,104.909,4,We Can't Be Stopped,Geto Boys,26,212866,1991-07-02,7
0.689,0.562,4,-12.351,1,0.281,0.00253,0.0159,0.188,0.786,177.098,4,Fed Up Wit the Bullshit,Big L,36,232066,1995-03-28,7
0.712,0.726,2,-6.086,0,0.182,0.0168,0.0,0.0869,0.464,97.041,4,Criminology (feat. Ghostface Killah),Raekwon,45,227106,1995,7
0.612,0.665,2,-5.998,0,0.412,0.62,0.0,0.104,0.722,128.945,3,Third Eye Sh*t,Joey Bada$$,47,706612,2012-06-12,7
0.753,0.724,8,-6.524,1,0.331,0.37,0.00124,0.431,0.697,102.988,4,Iron Maiden,Ghostface Killah,48,286653,1996,10
0.514,0.779,10,-4.365,0,0.344,0.181,0.0,0.099,0.517,152.869,4,Father Time (feat. Sampha),Kendrick Lamar,4,222497,2022-05-13,9
0.545,0.507,0,-7.534,0,0.0392,0.349,2.92e-06,0.157,0.695,124.311,4,Dirt And Grime,Father's Children,0,212146,2011-06-21,9
0.638,0.552,5,-5.377,0,0.0458,0.00716,0.000141,0.306,0.288,90.367,4,So Far To Go,J Dilla,0,336813,2012-03-12,7
0.566,0.511,6,-8.826,0,0.0614,0.676,3e-06,0.221,0.257,123.311,4,Painter in Your Pocket,Destroyer,0,250013,2006-01-24,9
0.822,0.65,9,-13.411,1,0.363,0.129,0.0,0.261,0.639,84.965,4,Niggonometry,Canibus,26,191973,1998-01-01,9
0.626,0.517,11,-9.353,1,0.346,0.164,0.0001,0.149,0.502,94.52,4,"Bells of War (feat. U-God, Method Man, RZA, Masta Killa, Raekwon & Ghostface Killah)",Wu-Tang Clan,38,312133,1997-06-03,8
0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,4,Kilby Girl,The Backseat Lovers,74,282205,2019-01-27,10
0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,4,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,73,283747,1999,7
0.52,0.847,9,-5.3,1,0.427,0.275,0.0,0.325,0.799,177.377,4,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack,54,302013,2004-03-09,7
0.492,0.806,9,-7.019,0,0.0383,0.479,0.106,0.298,0.508,120.169,4,Plastic Skateboard,Brave Baby,20,209866,2015-08-14,9
0.512,0.853,8,-11.241,1,0.338,0.726,0.00491,0.221,0.285,93.198,1,Back in the Days (Skit),MF DOOM,8,45306,1999-04-20,8
0.647,0.613,5,-6.323,0,0.0361,0.81,0.846,0.154,0.0395,107.164,5,Peace on the Rise,Chad VanGaalen,0,268053,2011-05-17,9
0.568,0.813,10,-4.197,1,0.359,0.484,0.0,0.389,0.624,77.238,4,Street Corners,Bronze Nazareth,24,197560,2005-10-18,8
0.688,0.302,9,-16.802,1,0.352,0.91,0.871,0.103,0.835,139.525,3,Reminisce.,Jinsang,16,79216,2016-01-16,10
0.677,0.818,4,-8.574,0,0.325,0.0503,0.0,0.258,0.635,112.153,4,Dirty Ass Rats,Dre Dog,15,284173,1993-06-17,8
0.547,0.569,6,-7.936,1,0.394,0.0101,4.39e-06,0.303,0.458,191.551,4,"Impossible (feat. RZA, U-God, Ghostface Killah & Tekitha)",Wu-Tang Clan,39,268933,1997-06-03,8
0.799,0.611,7,-7.569,1,0.486,0.179,0.0,0.356,0.753,95.321,4,What's That? [Que Eso?],Tony Touch,0,242800,2000-04-18,9
0.666,0.886,11,-7.315,0,0.322,0.00237,0.0123,0.12,0.16,92.035,4,Rainy Dayz (feat. Ghostface Killah & Blue Raspberry),Raekwon,40,362760,1995,8
0.531,0.582,1,-5.792,1,0.0329,0.517,0.871,0.113,0.494,86.869,4,Passin' Me By - Hot Chip Remix Instrumental,The Pharcyde,7,353480,2009-01-01,10
0.437,0.925,0,-5.282,1,0.392,0.143,2.36e-05,0.919,0.65,93.239,4,The Mission,Jaylib,0,144320,2003,9
0.773,0.792,6,-10.724,0,0.0836,0.328,0.459,0.0793,0.979,191.003,4,Saffron,MF DOOM,7,124039,2006-01-24,8
0.354,0.158,0,-12.375,1,0.0431,0.938,0.0185,0.149,0.126,68.235,5,Faded,El Michels Affair meets Liam Bailey,0,184492,2021-08-02,10
0.816,0.605,8,-6.797,0,0.0795,0.146,0.772,0.0854,0.502,91.958,4,Next Step,Jules Hiero,6,215217,2021-05-21,8
0.527,0.733,2,-5.973,1,0.0355,0.677,0.134,0.0644,0.584,159.993,4,Free Weed - Unkle Funkle Production,Free Weed,0,237527,2015-02-24,10
0.727,0.599,6,-7.498,0,0.307,0.107,0.0,0.785,0.753,92.171,4,"Dog Shit (feat. Ol' Dirty Bastard, RZA & Method Man)",Wu-Tang Clan,36,214826,1997-06-03,10
0.492,0.631,2,-9.156,0,0.0275,0.0256,0.0604,0.114,0.122,141.982,4,Speaking in Tongues,Cobra Man,25,154965,2018-08-24,8
0.759,0.794,11,-8.071,1,0.331,0.0108,0.0,0.281,0.64,92.072,4,Illegal Life,Capone-N-Noreaga,0,230000,1997-06-17,10
0.584,0.941,6,-3.689,1,0.544,0.0981,8.15e-05,0.25,0.506,175.644,4,Iraq (See The World),Capone-N-Noreaga,0,333440,1997-06-17,8
0.759,0.9,2,-9.854,1,0.299,0.146,0.000794,0.263,0.35,83.902,4,Mic's I Blaze 'Em,BEE WHY,6,232983,2013-07-16,9
0.701,0.627,5,-10.99,1,0.0525,0.146,0.0118,0.102,0.627,134.497,4,"Go Your Own Way - Sessions, Roughs & Outtakes; 2004 Remaster",Fleetwood Mac,29,186000,1977-02-04,8
0.662,0.594,7,-5.212,0,0.0532,0.00498,0.866,0.22,0.442,176.382,4,TURBO TENJIN - Instrumental,ENDRUN,0,206983,2020-09-16,10
0.648,0.721,4,-8.918,1,0.0342,0.0755,0.122,0.169,0.555,109.992,4,Kaputt,Destroyer,0,377973,2011-01-25,8
0.783,0.797,0,-5.333,0,0.267,0.472,0.0,0.378,0.721,104.895,4,"Protect Ya Neck (The Jump Off) (feat. Inspectah Deck, Raekwon, Method Man, Masta Killa, RZA, Ghostface Killah, U-God, Cappadonna & GZA)",Wu-Tang Clan,40,238560,2000-11-20,7
0.773,0.832,10,-4.663,1,0.295,0.0389,0.0,0.057,0.802,92.536,4,Work,Gang Starr,0,177666,1998-01-01,9
0.758,0.8,10,-6.343,0,0.357,0.238,4.91e-06,0.0862,0.644,89.054,4,Murdergram Freestyle - Explict,DJ Clue,18,179758,2009-10-03,8
0.806,0.71,7,-4.162,1,0.332,0.00801,0.0,0.0895,0.318,94.99,4,What Would You Do,Black Moon,14,195600,2003-10-07,10
0.589,0.636,11,-9.433,1,0.0702,0.0354,0.0,0.514,0.164,82.393,4,This Is For My Homiez,Ill Al Skratch,11,335800,1994-01-01,8
0.892,0.685,10,-4.906,0,0.072,0.301,0.000744,0.0775,0.61,95.958,4,"Good to Be Home (feat. Tom Misch, Loyle Carner & Rebel Kleff)",Barney Artist,15,263089,2018-10-03,8
0.815,0.175,11,-23.287,1,0.0526,0.0169,0.449,0.0928,0.536,100.235,4,SH't IZ REAL,Black Moon,8,246800,2007-09-25,7
0.688,0.884,0,-6.132,1,0.189,0.0465,0.0,0.195,0.76,96.668,4,All Things,Hieroglyphics,32,199826,1998-01-01,8
0.646,0.843,2,-7.246,1,0.114,0.329,1.97e-05,0.194,0.729,77.084,4,Wngs,NxWorries,0,96600,2016-10-21,10
0.759,0.794,11,-8.071,1,0.331,0.0108,0.0,0.281,0.64,92.072,4,Illegal Life,Capone-N-Noreaga,0,230000,1997-06-17,7
0.551,0.722,5,-9.247,0,0.0529,0.571,0.000306,0.629,0.821,153.181,4,Soul Bossa Nova,Quincy Jones,54,166589,1962-01-01,9
0.511,0.796,1,-8.361,0,0.0608,0.0388,0.00677,0.112,0.574,119.907,4,Here I Am,Milmine,34,144000,2018-01-15,8
0.821,0.557,1,-10.095,1,0.318,0.0468,0.0,0.245,0.599,91.73,4,Angel Dust,Royal Flush,0,256161,2017-12-27,9
0.925,0.388,2,-10.508,1,0.419,0.336,0.0,0.332,0.359,105.055,4,"Da Mystery of Chessboxin' (feat. Method Man, U-God, Inspectah Deck, Raekwon, Ol' Dirty Bastard, Ghostface Killah & Masta Killa)",Wu-Tang Clan,59,287840,1993-11-09,7
0.569,0.467,0,-9.366,1,0.32,0.565,0.0,0.0921,0.663,84.519,4,Lips,Dre Dog,18,318026,1993-06-17,7
0.716,0.526,7,-7.827,1,0.162,0.000379,0.754,0.208,0.598,184.178,4,Born 2 Live - Instrumental,O.C.,26,270973,1994-10-18,8
0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,4,Girl from the North Country,Bob Dylan,64,220400,1969-04-09,8
0.452,0.415,2,-12.864,1,0.0652,0.00668,0.405,0.0722,0.266,85.148,4,Sunrays,Yesterday's New Quintet,0,280880,2012-03-23,8
0.64,0.48,10,-12.254,1,0.176,0.064,0.0141,0.638,0.469,94.024,4,"Black Shampoo (feat. U-God, Method Man, Tekitha & Dom Pachino)",Wu-Tang Clan,30,229933,1997-06-03,7
0.546,0.455,1,-11.912,1,0.055,0.45,1.32e-05,0.0984,0.441,143.202,3,Diamond Dallas,Boldy James,32,206880,2021-08-13,8
0.882,0.701,11,-5.104,1,0.0589,0.0492,0.0121,0.0867,0.766,103.607,4,Fakin' the Funk (Bonus Track) - 2017 Remastered Version,Main Source,0,220622,2017-09-08,10
0.831,0.571,11,-5.648,1,0.303,0.0241,0.0,0.702,0.442,90.367,4,"Careful (Click, Click) (feat. RZA, U-God, Masta Killa, Cappadonna, Ghostface Killah & Inspectah Deck)",Wu-Tang Clan,35,296426,2000-11-20,8
0.561,0.741,6,-4.239,0,0.0419,0.000715,1.4e-05,0.0822,0.776,139.001,4,What You Know,Two Door Cinema Club,24,191706,2010-02-17,8
0.704,0.328,7,-13.739,1,0.0328,0.435,0.0292,0.102,0.418,122.183,4,"Gold Dust Woman #1 - Sessions, Roughs & Outtakes 2004 Remaster",Fleetwood Mac,28,302653,1977-02-04,8
0.456,0.447,9,-15.206,0,0.067,0.456,0.00197,0.127,0.489,76.935,4,Sweet Dreamer,Lenny White,31,279706,1977-01-01,7
0.434,0.647,7,-11.448,1,0.0429,0.132,0.342,0.984,0.456,131.412,4,"World Turning - Live at The Fabulous Forum, Inglewood, CA 08/29/77; 2013 Remaster",Fleetwood Mac,33,451493,1977-02-04,10
0.382,0.473,0,-16.164,1,0.0443,0.762,0.829,0.0945,0.641,161.114,4,Lady Magnolia,Piero Umiliani,50,206708,2009-10-22,9
0.67,0.631,10,-10.558,0,0.373,0.00761,1.91e-05,0.0892,0.636,100.877,4,Let 'Em Know,Souls Of Mischief,40,255293,1993-02-13,8
0.421,0.399,4,-17.285,0,0.0322,0.473,0.175,0.094,0.217,91.276,4,The Day When the World,Phil Woods,1,530013,2009-01-01,9
0.638,0.0811,7,-22.646,1,0.0335,0.879,0.00313,0.314,0.0503,109.154,4,Goodbye Blue Sky,Pink Floyd,58,167239,1979-11-30,8
0.374,0.949,1,-4.606,0,0.786,0.232,7.66e-06,0.388,0.539,93.608,4,Maingirl,Quasimoto,0,241480,2005-05-03,7
0.467,0.549,4,-9.887,1,0.0269,0.0635,0.0468,0.118,0.444,110.051,3,Hollywood Waltz - 2013 Remaster,Eagles,35,241648,1975,10
0.62,0.625,11,-7.758,0,0.0319,0.121,0.627,0.0632,0.619,134.992,4,Mandala,Skinshape,0,345520,2015-12-01,8
0.92,0.695,11,-4.364,0,0.235,0.0772,0.0,0.11,0.632,105.017,4,Let's Get Retarded,Black Eyed Peas,0,215920,2003,10
0.967,0.287,1,-13.967,1,0.608,0.00519,0.0,0.0787,0.527,128.232,4,MAKIN’ HEAVY PROFITS (feat. Reddog),Shawty Pimp,17,337338,2014-11-18,9
0.529,0.555,0,-9.954,1,0.054,0.0872,0.559,0.127,0.524,79.884,4,Ain't No Woman (Like The One I've Got),Jerry Garcia & Merl Saunders,27,1020563,2017-07-28,8
0.708,0.353,1,-10.37,0,0.242,0.49,8.17e-05,0.113,0.126,100.121,4,Know It,Lowlife Ca$h,16,80014,2022-04-11,9
0.612,0.761,2,-5.929,1,0.0283,0.104,0.0002,0.122,0.838,130.707,4,Ventura Highway,America,38,211680,1972,7
0.513,0.516,9,-11.584,0,0.111,0.774,0.0,0.443,0.656,82.625,4,In Da Spot (feat. Milani the Artist),Masta Ace,11,174706,2012-07-17,10
0.808,0.535,6,-10.945,0,0.0535,0.02,0.701,0.236,0.122,119.984,4,The Root of Demise,Ramirez,41,112000,2022-09-16,8
